filepath,emotion,sentiment,transcription,true_sentiment,pred_sentiment
Crema/1051_IWW_ANG_XX.wav,angry,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1051_IWW_DIS_XX.wav,disgust,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1051_IWW_FEA_XX.wav,fear,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1051_IWW_HAP_XX.wav,happy,satisfied,i wonder what this is about,satisfied,satisfied
Crema/1051_IWW_NEU_XX.wav,neutral,neutral,i wonder what this is about,neutral,satisfied
Crema/1051_IWW_SAD_XX.wav,sad,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1051_MTI_ANG_XX.wav,angry,unsatisfied,may be to morrow it will be cold,unsatisfied,unsatisfied
Crema/1051_MTI_DIS_XX.wav,disgust,unsatisfied,bayby to morrow at will be called,unsatisfied,satisfied
Crema/1051_MTI_FEA_XX.wav,fear,unsatisfied,baybe to morrow it will be cold,unsatisfied,unsatisfied
Crema/1051_MTI_HAP_XX.wav,happy,satisfied,baybe to morrow it will be cold,satisfied,unsatisfied
Crema/1051_MTI_NEU_XX.wav,neutral,neutral,baybe to morrow it will be cold,neutral,unsatisfied
Crema/1051_MTI_SAD_XX.wav,sad,unsatisfied,may be to morrow it will be cold,unsatisfied,unsatisfied
Crema/1051_TAI_ANG_XX.wav,angry,unsatisfied,the aerplane is almost full,unsatisfied,satisfied
Crema/1051_TAI_DIS_XX.wav,disgust,unsatisfied,the air plate is almost full,unsatisfied,satisfied
Crema/1051_TAI_FEA_XX.wav,fear,unsatisfied,the airplane is almost full,unsatisfied,satisfied
Crema/1051_TAI_HAP_XX.wav,happy,satisfied,the air plane is almost full,satisfied,satisfied
Crema/1051_TAI_NEU_XX.wav,neutral,neutral,the airplane is almost full,neutral,satisfied
Crema/1051_TAI_SAD_XX.wav,sad,unsatisfied,the airplane is almost full,unsatisfied,satisfied
Crema/1051_TIE_ANG_XX.wav,angry,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1051_TIE_DIS_XX.wav,disgust,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1051_TIE_FEA_XX.wav,fear,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1051_TIE_HAP_XX.wav,happy,satisfied,that is exactly what happened,satisfied,satisfied
Crema/1051_TIE_NEU_XX.wav,neutral,neutral,that is exactly what happened,neutral,satisfied
Crema/1051_TIE_SAD_XX.wav,sad,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1051_TSI_ANG_XX.wav,angry,unsatisfied,the surface is slick,unsatisfied,satisfied
Crema/1051_TSI_DIS_XX.wav,disgust,unsatisfied,the serfaces slick,unsatisfied,satisfied
Crema/1051_TSI_FEA_XX.wav,fear,unsatisfied,the surface is slick,unsatisfied,satisfied
Crema/1051_TSI_HAP_XX.wav,happy,satisfied,the surfaceis slick,satisfied,satisfied
Crema/1051_TSI_NEU_XX.wav,neutral,neutral,the surface is slick,neutral,satisfied
Crema/1051_TSI_SAD_XX.wav,sad,unsatisfied,the serface os slake,unsatisfied,unsatisfied
Crema/1051_WSI_ANG_XX.wav,angry,unsatisfied,we'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1051_WSI_DIS_XX.wav,disgust,unsatisfied,we'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1051_WSI_FEA_XX.wav,fear,unsatisfied,we'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1051_WSI_HAP_XX.wav,happy,satisfied,we'll stop in a couple of minutes,satisfied,unsatisfied
Crema/1051_WSI_NEU_XX.wav,neutral,neutral,we'll stop in a couple of minutes,neutral,unsatisfied
Crema/1051_WSI_SAD_XX.wav,sad,unsatisfied,stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1052_DFA_ANG_XX.wav,angry,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1052_DFA_DIS_XX.wav,disgust,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1052_DFA_FEA_XX.wav,fear,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1052_DFA_HAP_XX.wav,happy,satisfied,don't forget a jacket,satisfied,satisfied
Crema/1052_DFA_NEU_XX.wav,neutral,neutral,don't forget a jacket,neutral,satisfied
Crema/1052_DFA_SAD_XX.wav,sad,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1052_IEO_ANG_HI.wav,angry,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_ANG_LO.wav,angry,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_ANG_MD.wav,angry,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_DIS_HI.wav,disgust,unsatisfied,im it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_DIS_LO.wav,disgust,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_DIS_MD.wav,disgust,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_FEA_HI.wav,fear,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_FEA_LO.wav,fear,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_FEA_MD.wav,fear,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_HAP_HI.wav,happy,satisfied,it's eleven o'clock,satisfied,satisfied
Crema/1052_IEO_HAP_LO.wav,happy,satisfied,it's eleven o'clock,satisfied,satisfied
Crema/1052_IEO_HAP_MD.wav,happy,satisfied,it's eleven o'clock,satisfied,satisfied
Crema/1052_IEO_NEU_XX.wav,neutral,neutral,it's eleven o'clock,neutral,satisfied
Crema/1052_IEO_SAD_HI.wav,sad,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IEO_SAD_LO.wav,sad,unsatisfied,at selevnen o'clock,unsatisfied,satisfied
Crema/1052_IEO_SAD_MD.wav,sad,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1052_IOM_ANG_XX.wav,angry,unsatisfied,i'm on my way to the meeting,unsatisfied,satisfied
Crema/1052_IOM_DIS_XX.wav,disgust,unsatisfied,i am on my way to the meeting,unsatisfied,satisfied
Crema/1052_IOM_FEA_XX.wav,fear,unsatisfied,iabout my way to the meeting,unsatisfied,satisfied
Crema/1052_IOM_HAP_XX.wav,happy,satisfied,i am on my way to the meeting,satisfied,satisfied
Crema/1052_IOM_NEU_XX.wav,neutral,neutral,i am on my way to the meeting,neutral,satisfied
Crema/1052_IOM_SAD_XX.wav,sad,unsatisfied,i am on my way to the meeting,unsatisfied,satisfied
Crema/1052_ITH_ANG_XX.wav,angry,unsatisfied,i think i have a doctor's appointment,unsatisfied,unsatisfied
Crema/1052_ITH_DIS_XX.wav,disgust,unsatisfied,i think i have a doctor's appointment,unsatisfied,unsatisfied
Crema/1052_ITH_FEA_XX.wav,fear,unsatisfied,i think i have a doctor's appointment,unsatisfied,unsatisfied
Crema/1052_ITH_HAP_XX.wav,happy,satisfied,i think i have a doctor's appointment,satisfied,unsatisfied
Crema/1052_ITH_NEU_XX.wav,neutral,neutral,i think i have a doctor's appointment,neutral,unsatisfied
Crema/1052_ITH_SAD_XX.wav,sad,unsatisfied,i think i have a doctor's appointment,unsatisfied,unsatisfied
Crema/1052_ITS_ANG_XX.wav,angry,unsatisfied,i think i've seen this before,unsatisfied,unsatisfied
Crema/1052_ITS_DIS_XX.wav,disgust,unsatisfied,i think i have seen this before,unsatisfied,unsatisfied
Crema/1052_ITS_FEA_XX.wav,fear,unsatisfied,i think i've seen this before,unsatisfied,unsatisfied
Crema/1052_ITS_HAP_XX.wav,happy,satisfied,i think i've seen this before,satisfied,unsatisfied
Crema/1052_ITS_NEU_XX.wav,neutral,neutral,i think i've seen this before,neutral,unsatisfied
Crema/1052_ITS_SAD_XX.wav,sad,unsatisfied,i think i have seen this before,unsatisfied,unsatisfied
Crema/1052_IWL_ANG_XX.wav,angry,unsatisfied,i would like anew alar clock,unsatisfied,unsatisfied
Crema/1052_IWL_DIS_XX.wav,disgust,unsatisfied,i would like a new alarm clock,unsatisfied,unsatisfied
Crema/1052_IWL_FEA_XX.wav,fear,unsatisfied,i would like a new alarm clock,unsatisfied,unsatisfied
Crema/1052_IWL_HAP_XX.wav,happy,satisfied,i would like a nular clock,satisfied,unsatisfied
Crema/1052_IWL_NEU_XX.wav,neutral,neutral,i would like a new alarm clock,neutral,unsatisfied
Crema/1052_IWL_SAD_XX.wav,sad,unsatisfied,i would like a new alarm clock,unsatisfied,unsatisfied
Crema/1052_IWW_ANG_XX.wav,angry,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1052_IWW_DIS_XX.wav,disgust,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1052_IWW_FEA_XX.wav,fear,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1052_IWW_HAP_XX.wav,happy,satisfied,i wonder what this is about,satisfied,satisfied
Crema/1052_IWW_NEU_XX.wav,neutral,neutral,i wonder what this is about,neutral,satisfied
Crema/1052_IWW_SAD_XX.wav,sad,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1052_MTI_ANG_XX.wav,angry,unsatisfied,or may be to morrow it will be cold,unsatisfied,unsatisfied
Crema/1052_MTI_DIS_XX.wav,disgust,unsatisfied,n maybe to morrow it will be cold,unsatisfied,unsatisfied
Crema/1052_MTI_FEA_XX.wav,fear,unsatisfied,maybe to morrow it will be cold,unsatisfied,unsatisfied
Crema/1052_MTI_HAP_XX.wav,happy,satisfied,maybe to morrow it will be cold,satisfied,unsatisfied
Crema/1052_MTI_NEU_XX.wav,neutral,neutral,maybe to morrow it will be cold,neutral,unsatisfied
Crema/1052_MTI_SAD_XX.wav,sad,unsatisfied,maybe to morrow it will be cold,unsatisfied,unsatisfied
Crema/1052_TAI_ANG_XX.wav,angry,unsatisfied,the airplane is almost full,unsatisfied,satisfied
Crema/1052_TAI_DIS_XX.wav,disgust,unsatisfied,the airplane is almost full,unsatisfied,satisfied
Crema/1052_TAI_FEA_XX.wav,fear,unsatisfied,the airplane is almost full,unsatisfied,satisfied
Crema/1052_TAI_HAP_XX.wav,happy,satisfied,the air plint is almost full,satisfied,unsatisfied
Crema/1052_TAI_NEU_XX.wav,neutral,neutral,the airplane is almost full,neutral,satisfied
Crema/1052_TAI_SAD_XX.wav,sad,unsatisfied,the air plane is almost full,unsatisfied,satisfied
Crema/1052_TIE_ANG_XX.wav,angry,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1052_TIE_DIS_XX.wav,disgust,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1052_TIE_FEA_XX.wav,fear,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1052_TIE_HAP_XX.wav,happy,satisfied,that is exactly what happened,satisfied,satisfied
Crema/1052_TIE_NEU_XX.wav,neutral,neutral,that is exactly what happened,neutral,satisfied
Crema/1052_TIE_SAD_XX.wav,sad,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1052_TSI_ANG_XX.wav,angry,unsatisfied,the serfus is slick,unsatisfied,satisfied
Crema/1052_TSI_DIS_XX.wav,disgust,unsatisfied,the surface is slick,unsatisfied,satisfied
Crema/1052_TSI_FEA_XX.wav,fear,unsatisfied,the serviceis slick,unsatisfied,satisfied
Crema/1052_TSI_HAP_XX.wav,happy,satisfied,the surface is slick,satisfied,satisfied
Crema/1052_TSI_NEU_XX.wav,neutral,neutral,the surfice is slick,neutral,satisfied
Crema/1052_TSI_SAD_XX.wav,sad,unsatisfied,the surface is slick,unsatisfied,satisfied
Crema/1052_WSI_ANG_XX.wav,angry,unsatisfied,we'll stop it a couple of minutes,unsatisfied,unsatisfied
Crema/1052_WSI_DIS_XX.wav,disgust,unsatisfied,we'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1052_WSI_FEA_XX.wav,fear,unsatisfied,who'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1052_WSI_HAP_XX.wav,happy,satisfied,e'll stop in a couple of minutes,satisfied,unsatisfied
Crema/1052_WSI_NEU_XX.wav,neutral,neutral,we'll stop in a couple of minutes,neutral,unsatisfied
Crema/1052_WSI_SAD_XX.wav,sad,unsatisfied,we'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1053_DFA_ANG_XX.wav,angry,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1053_DFA_DIS_XX.wav,disgust,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1053_DFA_FEA_XX.wav,fear,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1053_DFA_HAP_XX.wav,happy,satisfied,don't forget a jacket,satisfied,satisfied
Crema/1053_DFA_NEU_XX.wav,neutral,neutral,don't forget a jacket,neutral,satisfied
Crema/1053_DFA_SAD_XX.wav,sad,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1053_IEO_ANG_HI.wav,angry,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1053_IEO_ANG_LO.wav,angry,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1053_IEO_ANG_MD.wav,angry,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1053_IEO_DIS_HI.wav,disgust,unsatisfied,it's eleven a clock,unsatisfied,satisfied
Crema/1053_IEO_DIS_LO.wav,disgust,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1053_IEO_DIS_MD.wav,disgust,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1053_IEO_FEA_HI.wav,fear,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1053_IEO_FEA_LO.wav,fear,unsatisfied,eleven o'clock,unsatisfied,satisfied
Crema/1053_IEO_FEA_MD.wav,fear,unsatisfied,at's eleven o'clock,unsatisfied,satisfied
Crema/1053_IEO_HAP_HI.wav,happy,satisfied,it's eleven o'clock,satisfied,satisfied
Crema/1053_IEO_HAP_LO.wav,happy,satisfied,at's eleven o'clock,satisfied,satisfied
Crema/1053_IEO_HAP_MD.wav,happy,satisfied,it's eleven o'clock,satisfied,satisfied
Crema/1053_IEO_NEU_XX.wav,neutral,neutral,it eleven o'clock,neutral,satisfied
Crema/1053_IEO_SAD_HI.wav,sad,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1053_IEO_SAD_LO.wav,sad,unsatisfied,televen o'clock,unsatisfied,unsatisfied
Crema/1053_IEO_SAD_MD.wav,sad,unsatisfied,eleven o'clock,unsatisfied,satisfied
Crema/1053_IOM_ANG_XX.wav,angry,unsatisfied,i'm on my way to the meeting,unsatisfied,satisfied
Crema/1053_IOM_DIS_XX.wav,disgust,unsatisfied,am on my way to the meeting,unsatisfied,satisfied
Crema/1053_IOM_FEA_XX.wav,fear,unsatisfied,i'm on my way to the meeting,unsatisfied,satisfied
Crema/1053_IOM_HAP_XX.wav,happy,satisfied,i'm on my way to the meeting,satisfied,satisfied
Crema/1053_IOM_NEU_XX.wav,neutral,neutral,i am on my way to the meeting,neutral,satisfied
Crema/1053_IOM_SAD_XX.wav,sad,unsatisfied,and on my way to the meeting,unsatisfied,satisfied
Crema/1053_ITH_ANG_XX.wav,angry,unsatisfied,i think i have a doctor's appointment,unsatisfied,unsatisfied
Crema/1053_ITH_DIS_XX.wav,disgust,unsatisfied,i think i have a doctor's appointment,unsatisfied,unsatisfied
Crema/1053_ITH_FEA_XX.wav,fear,unsatisfied,i think i have a doctor's appointment,unsatisfied,unsatisfied
Crema/1053_ITH_HAP_XX.wav,happy,satisfied,i think i have a doctor's appointment,satisfied,unsatisfied
Crema/1053_ITH_NEU_XX.wav,neutral,neutral,i think i have a doctor's appointment,neutral,unsatisfied
Crema/1053_ITH_SAD_XX.wav,sad,unsatisfied,i think i have a doctor's appointment,unsatisfied,unsatisfied
Crema/1053_ITS_ANG_XX.wav,angry,unsatisfied,i think i've seen this before,unsatisfied,unsatisfied
Crema/1053_ITS_DIS_XX.wav,disgust,unsatisfied,i think i'v seen this before,unsatisfied,unsatisfied
Crema/1053_ITS_FEA_XX.wav,fear,unsatisfied,i think i've seen this before,unsatisfied,unsatisfied
Crema/1053_ITS_HAP_XX.wav,happy,satisfied,i think i've seen this before,satisfied,unsatisfied
Crema/1053_ITS_NEU_XX.wav,neutral,neutral,i think i've seen this before,neutral,unsatisfied
Crema/1053_ITS_SAD_XX.wav,sad,unsatisfied,i think i've seen this before,unsatisfied,unsatisfied
Crema/1053_IWL_ANG_XX.wav,angry,unsatisfied,i would like a new alarm clock,unsatisfied,unsatisfied
Crema/1053_IWL_DIS_XX.wav,disgust,unsatisfied,i would like a new alarm clock,unsatisfied,unsatisfied
Crema/1053_IWL_FEA_XX.wav,fear,unsatisfied,i would like a new alarm clock,unsatisfied,unsatisfied
Crema/1053_IWL_HAP_XX.wav,happy,satisfied,i would like a new alarm clock,satisfied,unsatisfied
Crema/1053_IWL_NEU_XX.wav,neutral,neutral,i would like a new olarm clock,neutral,unsatisfied
Crema/1053_IWL_SAD_XX.wav,sad,unsatisfied,i would like a new alarm clock,unsatisfied,unsatisfied
Crema/1053_IWW_ANG_XX.wav,angry,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1053_IWW_DIS_XX.wav,disgust,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1053_IWW_FEA_XX.wav,fear,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1053_IWW_HAP_XX.wav,happy,satisfied,i wonder what this is about,satisfied,satisfied
Crema/1053_IWW_NEU_XX.wav,neutral,neutral,i wonder what this is about,neutral,satisfied
Crema/1053_IWW_SAD_XX.wav,sad,unsatisfied,i wonder what this is about,unsatisfied,satisfied
Crema/1053_MTI_ANG_XX.wav,angry,unsatisfied,maybe to morrow it will be cold,unsatisfied,unsatisfied
Crema/1053_MTI_DIS_XX.wav,disgust,unsatisfied,maybe to morrow it will be cold,unsatisfied,unsatisfied
Crema/1053_MTI_FEA_XX.wav,fear,unsatisfied,maybe to morrow will be cold,unsatisfied,unsatisfied
Crema/1053_MTI_HAP_XX.wav,happy,satisfied,maybe to morrow it will be cold,satisfied,unsatisfied
Crema/1053_MTI_NEU_XX.wav,neutral,neutral,maybe to morrow it will be cold,neutral,unsatisfied
Crema/1053_MTI_SAD_XX.wav,sad,unsatisfied,maybe to morrow ind we'll be called,unsatisfied,unsatisfied
Crema/1053_TAI_ANG_XX.wav,angry,unsatisfied,the aerplane is almost full,unsatisfied,satisfied
Crema/1053_TAI_DIS_XX.wav,disgust,unsatisfied,the aerapane is almost full,unsatisfied,satisfied
Crema/1053_TAI_FEA_XX.wav,fear,unsatisfied,the airplane is almost full,unsatisfied,satisfied
Crema/1053_TAI_HAP_XX.wav,happy,satisfied,the aerplane is almost full,satisfied,satisfied
Crema/1053_TAI_NEU_XX.wav,neutral,neutral,the aerplane is almost full,neutral,satisfied
Crema/1053_TAI_SAD_XX.wav,sad,unsatisfied,the air plate is almost full,unsatisfied,satisfied
Crema/1053_TIE_ANG_XX.wav,angry,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1053_TIE_DIS_XX.wav,disgust,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1053_TIE_FEA_XX.wav,fear,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1053_TIE_HAP_XX.wav,happy,satisfied,that is exactly what happened,satisfied,satisfied
Crema/1053_TIE_NEU_XX.wav,neutral,neutral,that is exactly what happened,neutral,satisfied
Crema/1053_TIE_SAD_XX.wav,sad,unsatisfied,that is exactly what happened,unsatisfied,satisfied
Crema/1053_TSI_ANG_XX.wav,angry,unsatisfied,the service is slick,unsatisfied,satisfied
Crema/1053_TSI_DIS_XX.wav,disgust,unsatisfied,the service is slick,unsatisfied,satisfied
Crema/1053_TSI_FEA_XX.wav,fear,unsatisfied,this arm is a slick,unsatisfied,satisfied
Crema/1053_TSI_HAP_XX.wav,happy,satisfied,the service is slick,satisfied,satisfied
Crema/1053_TSI_NEU_XX.wav,neutral,neutral,the surface is slick,neutral,satisfied
Crema/1053_TSI_SAD_XX.wav,sad,unsatisfied,the surface is slik,unsatisfied,unsatisfied
Crema/1053_WSI_ANG_XX.wav,angry,unsatisfied,we'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1053_WSI_DIS_XX.wav,disgust,unsatisfied,we'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1053_WSI_FEA_XX.wav,fear,unsatisfied,we'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1053_WSI_HAP_XX.wav,happy,satisfied,we'll stop it a couple of minutes,satisfied,unsatisfied
Crema/1053_WSI_NEU_XX.wav,neutral,neutral,we'll stop in a couple of minutes,neutral,unsatisfied
Crema/1053_WSI_SAD_XX.wav,sad,unsatisfied,we'll stop in a couple of minutes,unsatisfied,unsatisfied
Crema/1054_DFA_ANG_XX.wav,angry,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1054_DFA_DIS_XX.wav,disgust,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1054_DFA_FEA_XX.wav,fear,unsatisfied,don't forget a jacket,unsatisfied,satisfied
Crema/1054_DFA_HAP_XX.wav,happy,satisfied,don't forget a jacket,satisfied,satisfied
Crema/1054_DFA_NEU_XX.wav,neutral,neutral,don't forget a jacket,neutral,satisfied
Crema/1054_DFA_SAD_XX.wav,sad,unsatisfied,foter in a jacket,unsatisfied,unsatisfied
Crema/1054_IEO_ANG_HI.wav,angry,unsatisfied,is a lemin o bock,unsatisfied,unsatisfied
Crema/1054_IEO_ANG_LO.wav,angry,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1054_IEO_ANG_MD.wav,angry,unsatisfied,and eleven o'clock,unsatisfied,satisfied
Crema/1054_IEO_DIS_HI.wav,disgust,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1054_IEO_DIS_LO.wav,disgust,unsatisfied,is at elaven o'clock,unsatisfied,satisfied
Crema/1054_IEO_DIS_MD.wav,disgust,unsatisfied,it's eleven o'clock,unsatisfied,satisfied
Crema/1054_IEO_FEA_HI.wav,fear,unsatisfied,dolai talk,unsatisfied,unsatisfied
Crema/1054_IEO_FEA_LO.wav,fear,unsatisfied,itsevenven o'clock,unsatisfied,unsatisfied
Crema/1054_IEO_FEA_MD.wav,fear,unsatisfied,it's a at a cock,unsatisfied,unsatisfied
Crema/1054_IEO_HAP_HI.wav,happy,satisfied,it's eleven o'clock,satisfied,satisfied
Crema/1054_IEO_HAP_LO.wav,happy,satisfied,is eleven o'clock,satisfied,satisfied
Crema/1054_IEO_HAP_MD.wav,happy,satisfied,it eleven o'clock,satisfied,satisfied
Crema/1054_IEO_NEU_XX.wav,neutral,neutral,at eleven o'clock,neutral,satisfied
Crema/1054_IEO_SAD_HI.wav,sad,unsatisfied,i eleven o'clock,unsatisfied,satisfied
Crema/1054_IEO_SAD_LO.wav,sad,unsatisfied,tell im in a 'clock,unsatisfied,satisfied
Crema/1054_IEO_SAD_MD.wav,sad,unsatisfied,at aletet o'clock,unsatisfied,satisfied
Crema/1054_IOM_ANG_XX.wav,angry,unsatisfied,i'm on my way to the meeting,unsatisfied,satisfied
Crema/1054_IOM_DIS_XX.wav,disgust,unsatisfied,and on my way to the meeting,unsatisfied,satisfied
Crema/1054_IOM_FEA_XX.wav,fear,unsatisfied,i own my way the meeting,unsatisfied,satisfied
